# Simplified BRI country polygons for offline thematic rendering.
# Format: COUNTRY<TAB>CAMEO_CODE<TAB>centerLon<TAB>centerLat<TAB>lon,lat lon,lat ...
COUNTRY	TLS	125.7275	-8.8742	124.1075,-4.8742 130.2275,-6.7942 130.2275,-9.8342 128.2475,-12.8742 124.1075,-12.8742 121.2275,-10.4742 121.2275,-7.1142 124.1075,-4.8742
COUNTRY	TGO	0.8248	8.6195	-0.9752,12.6195 5.8248,10.6995 5.8248,7.6595 3.6248,4.6195 -0.9752,4.6195 -4.1752,7.0195 -4.1752,10.3795 -0.9752,12.6195
COUNTRY	TON	-175.1982	-21.1790	-177.3582,-17.1790 -169.1982,-19.0990 -169.1982,-22.1390 -171.8382,-25.1790 -177.3582,-25.1790 -179.8000,-22.7790 -179.8000,-19.4190 -177.3582,-17.1790
COUNTRY	TTO	-61.2225	10.6918	-63.2025,15.1918 -55.7225,13.0318 -55.7225,9.6118 -58.1425,6.1918 -63.2025,6.1918 -66.7225,8.8918 -66.7225,12.6718 -63.2025,15.1918
COUNTRY	TUN	9.5375	33.8869	7.7375,37.8869 14.5375,35.9669 14.5375,32.9269 12.3375,29.8869 7.7375,29.8869 4.5375,32.2869 4.5375,35.6469 7.7375,37.8869
COUNTRY	UGA	32.2903	1.3733	30.4903,5.3733 37.2903,3.4533 37.2903,0.4133 35.0903,-2.6267 30.4903,-2.6267 27.2903,-0.2267 27.2903,3.1333 30.4903,5.3733
COUNTRY	URY	-55.7658	-32.5228	-56.8458,-30.0228 -52.7658,-31.2228 -52.7658,-33.1228 -54.0858,-35.0228 -56.8458,-35.0228 -58.7658,-33.5228 -58.7658,-31.4228 -56.8458,-30.0228
COUNTRY	VEN	-66.5897	6.4238	-69.1097,11.4238 -59.5897,9.0238 -59.5897,5.2238 -62.6697,1.4238 -69.1097,1.4238 -73.5897,4.4238 -73.5897,8.6238 -69.1097,11.4238
COUNTRY	YEM	48.5164	15.5527	46.7164,19.0527 53.5164,17.3727 53.5164,14.7127 51.3164,12.0527 46.7164,12.0527 43.5164,14.1527 43.5164,17.0927 46.7164,19.0527
COUNTRY	ZMB	27.8493	-13.1339	26.0493,-9.1339 32.8493,-11.0539 32.8493,-14.0939 30.6493,-17.1339 26.0493,-17.1339 22.8493,-14.7339 22.8493,-11.3739 26.0493,-9.1339
COUNTRY	ZWE	29.1549	-19.0154	27.3549,-15.0154 34.1549,-16.9354 34.1549,-19.9754 31.9549,-23.0154 27.3549,-23.0154 24.1549,-20.6154 24.1549,-17.2554 27.3549,-15.0154
COUNTRY	SYR	38.9968	34.8021	37.1968,38.3021 43.9968,36.6221 43.9968,33.9621 41.7968,31.3021 37.1968,31.3021 33.9968,33.4021 33.9968,36.3421 37.1968,38.3021
COUNTRY	MEX	-102.5528	23.6345	-106.8728,29.6345 -90.5528,26.7545 -90.5528,22.1945 -95.8328,17.6345 -106.8728,17.6345 -114.5528,21.2345 -114.5528,26.2745 -106.8728,29.6345
