# Natural Earth 1:110m land, preprocessed for offline JavaFX Canvas rendering.
# Format: LAND<TAB>id<TAB>lon,lat lon,lat ...
# Format: LABEL<TAB>text<TAB>lon<TAB>lat
LAND	land_0032	108.62348,-6.77767 110.53923,-6.87736 110.75958,-6.46519 112.61481,-6.94604 112.97877,-7.59421 114.47894,-7.77653 115.70553,-8.37081 114.56451,-8.75182 113.46473,-8.34895 112.55967,-8.37618 111.52206,-8.30213 110.58615,-8.12261 109.42767,-7.74066 108.69366,-7.64160 108.27776,-7.76666 106.45410,-7.35490 106.28062,-6.92490 105.36549,-6.85142 106.05165,-5.89592 107.26501,-5.95498 108.07209,-6.34576 108.48685,-6.42199 108.62348,-6.77767
LAND	land_0033	134.72462,-6.21440 134.21013,-6.89524 134.11278,-6.14247 134.29034,-5.78306 134.49963,-5.44504 134.72700,-5.73758 134.72462,-6.21440
LAND	land_0034	155.88003,-6.82000 155.59999,-6.91999 155.16699,-6.53593 154.72919,-5.90083 154.51411,-5.13912 154.65250,-5.04243 154.75999,-5.33998 155.06292,-5.56679 155.54775,-6.20066 156.01997,-6.54001 155.88003,-6.82000
LAND	land_0035	151.98280,-5.47806 151.45911,-5.56028 151.30139,-5.84073 150.75445,-6.08376 150.24120,-6.31775 149.70996,-6.31651 148.89006,-6.02604 148.31894,-5.74714 148.40183,-5.43776 149.29841,-5.58374 149.84556,-5.50550 149.99625,-5.02610 150.13976,-5.00135 150.23691,-5.53222 150.80747,-5.45584 151.08967,-5.11369 151.64788,-4.75707 151.53786,-4.16781 152.13679,-4.14879 152.33874,-4.31297 152.31869,-4.86766 151.98280,-5.47806
LAND	land_0036	127.24922,-3.45906 126.87492,-3.79098 126.18380,-3.60738 125.98903,-3.17727 127.00065,-3.12932 127.24922,-3.45906
LAND	land_0037	130.47134,-3.09376 130.83484,-3.85847 129.99055,-3.44630 129.15525,-3.36264 128.59068,-3.42868 127.89889,-3.39344 128.13588,-2.84365 129.37100,-2.80215 130.47134,-3.09376
LAND	land_0038	153.14004,-4.49998 152.82729,-4.76643 152.63867,-4.17613 152.40603,-3.78974 151.95324,-3.46206 151.38428,-3.03542 150.66205,-2.74149 150.93997,-2.50000 151.47998,-2.77998 151.82002,-2.99997 152.23999,-3.24001 152.64002,-3.65998 153.01999,-3.98001 153.14004,-4.49998
LAND	land_0039	134.14337,-1.15187 134.42263,-2.76918 135.45760,-3.36775 136.29331,-2.30704 137.44074,-1.70351 138.32973,-1.70269 139.18492,-2.05130 139.92668,-2.40905 141.00021,-2.60015 142.73525,-3.28915 144.58397,-3.86142 145.27318,-4.37374 145.82979,-4.87650 145.98192,-5.46561 147.64807,-6.08366 147.89111,-6.61402 146.97090,-6.72166 147.19187,-7.38802 148.08464,-8.04411 148.73410,-9.10466 149.30684,-9.07144 149.26663,-9.51441 150.03873,-9.68432 149.73880,-9.87294 150.80163,-10.29369 150.69057,-10.58271 150.02839,-10.65248 149.78231,-10.39327 148.92314,-10.28092 147.91302,-10.13044 147.13544,-9.49244 146.56788,-8.94256 146.04848,-8.06741 144.74417,-7.63013 143.89709,-7.91533 143.28638,-8.24549 143.41391,-8.98307 142.62843,-9.32682 142.06826,-9.15960 141.03385,-9.11789 140.14342,-8.29717 139.12777,-8.09604 138.88148,-8.38093 137.61447,-8.41168 138.03910,-7.59788 138.66862,-7.32022 138.40791,-6.23285 137.92784,-5.39337 135.98925,-4.54654 135.16460,-4.46293 133.66288,-3.53885 133.36771,-4.02482 132.98396,-4.11298 132.75694,-3.74628 132.75379,-3.31179 131.98980,-2.82055 133.06685,-2.46042 133.78003,-2.47985 133.69621,-2.21454 132.23237,-2.21253 131.83622,-1.61716 130.94284,-1.43252 130.51956,-0.93772 131.86754,-0.69546 132.38012,-0.36954 133.98555,-0.78021 134.14337,-1.15187
LAND	land_0040	125.24050,1.41984 124.43703,0.42788 123.68551,0.23559 122.72308,0.43114 121.05673,0.38122 120.18308,0.23725 120.04087,-0.51966 120.93591,-1.40891 121.47582,-0.95596 123.34056,-0.61567 123.25840,-1.07621 122.82272,-0.93095 122.38853,-1.51686 121.50827,-1.90448 122.45457,-3.18606 122.27190,-3.52950 123.17096,-4.68369 123.16233,-5.34060 122.62851,-5.63459 122.23639,-5.28293 122.71957,-4.46417 121.73823,-4.85133 121.48946,-4.57455 121.61917,-4.18848 120.89818,-3.60210 120.97239,-2.62764 120.30545,-2.93160 120.39005,-4.09758 120.43072,-5.52824 119.79654,-5.67340 119.36691,-5.37988 119.65361,-4.45942 119.49883,-3.49441 119.07834,-3.48702 118.76777,-2.80200 119.18097,-2.14710 119.32339,-1.35315 119.82600,0.15425 120.03570,0.56648 120.88578,1.30922 121.66682,1.01394 122.92757,0.87519 124.07752,0.91710 125.06599,1.64326 125.24050,1.41984
LAND	land_0041	128.68825,1.13239 128.63595,0.25849 128.12017,0.35641 127.96803,-0.25208 128.38000,-0.78000 128.10002,-0.90000 127.69648,-0.26660 127.39949,1.01172 127.60051,1.81069 127.93238,2.17460 128.00416,1.62853 128.59456,1.54081 128.68825,1.13239
LAND	land_0042	105.81766,-5.85236 104.71038,-5.87329 103.86821,-5.03732 102.58426,-4.22026 102.15617,-3.61415 101.39911,-2.79978 100.90250,-2.05026 100.14198,-0.65035 99.26374,0.18314 98.97001,1.04288 98.60135,1.82351 97.69960,2.45318 97.17694,3.30879 96.42402,3.86886 95.38088,4.97078 95.29303,5.47982 95.93686,5.43951 97.48488,5.24632 98.36917,4.26837 99.14256,3.59035 99.69400,3.17433 100.64143,2.09938 101.65801,2.08370 102.49827,1.39870 103.07684,0.56136 103.83840,0.10454 103.43765,-0.71195 104.01079,-1.05921 104.36999,-1.08484 104.53949,-1.78237 104.88789,-2.34043 105.62211,-2.42884 106.10859,-3.06178 105.85745,-4.30553 105.81766,-5.85236
LAND	land_0043	117.87563,1.82764 118.99675,0.90222 117.81186,0.78424 117.47834,0.10247 117.52164,-0.80372 116.56005,-1.48766 116.53380,-2.48352 116.14808,-4.01273 116.00086,-3.65704 114.86480,-4.10698 114.46865,-3.49570 113.75567,-3.43917 113.25699,-3.11878 112.06813,-3.47839 111.70329,-2.99444 111.04824,-3.04943 110.22385,-2.93403 110.07094,-1.59287 109.57195,-1.31491 109.09187,-0.45951 108.95266,0.41537 109.06914,1.34193 109.66326,2.00647 110.39614,1.66378 111.16885,1.85064 111.37008,2.69730 111.79693,2.88590 112.99562,3.10240 113.71294,3.89351 114.20402,4.52587 114.59996,4.90001 115.45071,5.44773 116.22074,6.14319 116.72510,6.92477 117.12963,6.92805 117.64339,6.42217 117.68908,5.98749 118.34769,5.70870 119.18190,5.40784 119.11069,5.01613 118.43973,4.96652 118.61832,4.47820 117.88204,4.13755 117.31323,3.23443 118.04833,2.28769 117.87563,1.82764
LAND	land_0044	126.37681,8.41471 126.47851,7.75035 126.53742,7.18938 126.19677,6.27429 125.83142,7.29371 125.36385,6.78648 125.68316,6.04966 125.39651,5.58100 124.21979,6.16136 123.93872,6.88514 124.24366,7.36061 123.61021,7.83353 123.29607,7.41888 122.82551,7.45737 122.08550,6.89942 121.91993,7.19212 122.31236,8.03496 122.94240,8.31624 123.48769,8.69301 123.84115,8.24032 124.60147,8.51416 124.76461,8.96041 125.47139,8.98700 125.41212,9.76033 126.22271,9.28607 126.30664,8.78249 126.37681,8.41471
LAND	land_0045	81.21802,6.19714 80.34836,5.96837 79.87247,6.76346 79.69517,8.20084 80.14780,9.82408 80.83882,9.26843 81.30432,8.56421 81.78796,7.52306 81.63732,6.48177 81.21802,6.19714
LAND	land_0046	-60.93500,10.11000 -61.77000,10.00000 -61.95000,10.09000 -61.66000,10.36500 -61.68000,10.76000 -61.10500,10.89000 -60.89500,10.85500 -60.93500,10.11000
LAND	land_0047	123.98244,10.27878 123.62318,9.95009 123.30992,9.31827 122.99588,9.02219 122.38005,9.71336 122.58609,9.98104 122.83708,10.26116 122.94741,10.88187 123.49885,10.94062 123.33777,10.26738 124.07794,11.23273 123.98244,10.27878
LAND	land_0048	118.50458,9.31638 117.17427,8.36750 117.66448,9.06689 118.38691,9.68450 118.98734,10.37629 119.51150,11.36967 119.68968,10.55429 119.02946,10.00365 118.50458,9.31638
LAND	land_0049	121.88355,11.89175 122.48382,11.58219 123.12022,11.58366 123.10084,11.16593 122.63771,10.74131 122.00261,10.44102 121.96737,10.90569 122.03837,11.41584 121.88355,11.89175
LAND	land_0050	125.50255,12.16269 125.78347,11.04612 125.01188,11.31146 125.03276,10.97582 125.27745,10.35872 124.80182,10.13468 124.76017,10.83799 124.45910,10.88993 124.30252,11.49537 124.89101,11.41558 124.87799,11.79419 124.26676,12.55776 125.22712,12.53572 125.50255,12.16269
LAND	land_0051	121.52739,13.06959 121.26219,12.20556 120.83390,12.70450 120.32344,13.46641 121.18013,13.42970 121.52739,13.06959
LAND	land_0052	121.32131,18.50407 121.93760,18.21855 122.24601,18.47895 122.33696,18.22488 122.17428,17.81028 122.51565,17.09351 122.25231,16.26244 121.66279,15.93102 121.50507,15.12481 121.72883,14.32838 122.25893,14.21820 122.70128,14.33654 123.95029,13.78213 123.85511,13.23777 124.18129,12.99753 124.07742,12.53668 123.29803,13.02753 122.92865,13.55292 122.67136,13.18584 122.03465,13.78448 121.12638,13.63669 120.62864,13.85766 120.67938,14.27102 120.99182,14.52539 120.69334,14.75667 120.56414,14.39628 120.07043,14.97087 119.92093,15.40635 119.88377,16.36370 120.28649,16.03463 120.39005,17.59908 120.71587,18.50523 121.32131,18.50407
LAND	land_0053	-65.59100,18.22803 -65.84716,17.97591 -66.59993,17.98182 -67.18416,17.94655 -67.24243,18.37446 -67.10068,18.52060 -66.28243,18.51476 -65.77130,18.42668 -65.59100,18.22803
LAND	land_0054	-76.90256,17.86824 -77.20634,17.70112 -77.76602,17.86160 -78.33772,18.22597 -78.21773,18.45453 -77.79736,18.52422 -77.56960,18.49053 -76.89662,18.40087 -76.36536,18.16070 -76.19966,17.88687 -76.90256,17.86824
LAND	land_0055	-72.57967,19.87150 -71.71236,19.71446 -71.58730,19.88491 -70.80671,19.88029 -70.21437,19.62289 -69.95082,19.64800 -69.76925,19.29327 -69.22213,19.31321 -69.25435,19.01520 -68.80941,18.97907 -68.31794,18.61220 -68.68932,18.20514 -69.16495,18.42265 -69.62399,18.38071 -69.95293,18.42831 -70.13323,18.24592 -70.51714,18.18429 -70.66930,18.42689 -70.99995,18.28333 -71.40021,17.59856 -71.65766,17.75757 -71.70830,18.04500 -72.37248,18.21496 -72.84441,18.14561 -73.45455,18.21791 -73.92243,18.03099 -74.45803,18.34255 -74.36992,18.66491 -73.44954,18.52605 -72.69494,18.44580 -72.33488,18.66842 -72.79165,19.10162 -72.78410,19.48359 -73.41502,19.63955 -73.18979,19.91568 -72.57967,19.87150
LAND	land_0056	110.33919,18.67839 109.47521,18.19770 108.65521,18.50768 108.62622,19.36789 109.11906,19.82104 110.21160,20.10125 110.78655,20.07753 111.01005,19.69593 110.57065,19.25588 110.33919,18.67839
LAND	land_0057	-155.54211,19.08348 -155.68817,18.91619 -155.93665,19.05939 -155.90806,19.33888 -156.07347,19.70294 -156.02368,19.81422 -155.85008,19.97729 -155.91907,20.17395 -155.86108,20.26721 -155.78505,20.24870 -155.40214,20.07975 -155.22452,19.99302 -155.06226,19.85910 -154.80741,19.50871 -154.83147,19.45328 -155.22217,19.23972 -155.54211,19.08348
LAND	land_0058	-156.07926,20.64397 -156.41445,20.57241 -156.58673,20.78300 -156.70167,20.86430 -156.71055,20.92676 -156.61258,21.01249 -156.25711,20.91745 -155.99566,20.76404 -156.07926,20.64397
LAND	land_0059	-156.75824,21.17684 -156.78933,21.06873 -157.32521,21.09777 -157.25027,21.21958 -156.75824,21.17684
LAND	land_0060	-157.65283,21.32217 -157.70703,21.26442 -157.77860,21.27729 -158.12667,21.31244 -158.25380,21.53919 -158.29265,21.57912 -158.02520,21.71696 -157.94161,21.65272 -157.65283,21.32217
LAND	land_0061	-159.34512,21.98200 -159.46372,21.88299 -159.80051,22.06533 -159.74877,22.13820 -159.59620,22.23618 -159.36569,22.21494 -159.34512,21.98200
LAND	land_0062	-79.67952,22.76530 -79.28149,22.39920 -78.34743,22.51217 -77.99330,22.27719 -77.14642,21.65785 -76.52383,21.20682 -76.19462,21.22057 -75.59822,21.01662 -75.67106,20.73509 -74.93390,20.69391 -74.17803,20.28463 -74.29665,20.05038 -74.96160,19.92344 -75.63468,19.87377 -76.32366,19.95289 -77.75548,19.85548 -77.08511,20.41335 -77.49265,20.67310 -78.13729,20.73995 -78.48283,21.02861 -78.71987,21.59811 -79.28500,21.55917 -80.21747,21.82732 -80.51753,22.03708 -81.82094,22.19206 -82.16999,22.38711 -81.79500,22.63697 -82.77590,22.68815 -83.49446,22.16852 -83.90880,22.15457 -84.05215,21.91058 -84.54703,21.80123 -84.97491,21.89603 -84.44706,22.20495 -84.23036,22.56575 -83.77824,22.78812 -83.26755,22.98304 -82.51044,23.07875 -82.26815,23.18861 -81.40446,23.11727 -80.61877,23.10598 -79.67952,22.76530
LAND	land_0063	-77.53466,23.75975 -77.78000,23.71000 -78.03405,24.28615 -78.40848,24.57564 -78.19087,25.21030 -77.89000,25.17000 -77.54000,24.34000 -77.53466,23.75975
LAND	land_0064	121.17563,22.79086 120.74708,21.97057 120.22008,22.81486 120.10619,23.55626 120.69468,24.53845 121.49504,25.29546 121.95124,24.99760 121.77782,24.39427 121.17563,22.79086
LAND	land_0065	-77.82000,26.58000 -78.91000,26.42000 -78.98000,26.79000 -78.51000,26.87000 -77.85000,26.84000 -77.82000,26.58000
LAND	land_0066	-77.00000,26.59000 -77.17255,25.87918 -77.35641,26.00735 -77.34000,26.53000 -77.78802,26.92516 -77.79000,27.04000 -77.00000,26.59000
LAND	land_0067	134.63843,34.14923 134.76638,33.80633 134.20342,33.20118 133.79295,33.52199 133.28027,33.28957 133.01486,32.70457 132.36311,32.98938 132.37118,33.46364 132.92437,34.06030 133.49297,33.94462 133.90411,34.36493 134.63843,34.14923
LAND	land_0068	34.57647,35.67160 33.90080,35.24576 33.97362,35.05851 34.00488,34.97810 32.97983,34.57187 32.49030,34.70166 32.25667,35.10323 32.73178,35.14003 32.80247,35.14550 32.94696,35.38670 33.66723,35.37322 34.57647,35.67160
LAND	land_0069	23.69998,35.70500 24.24667,35.36802 25.02501,35.42500 25.76921,35.35402 25.74502,35.18000 26.29000,35.29999 26.16500,35.00500 24.72498,34.91999 24.73501,35.08499 23.51498,35.27999 23.69998,35.70500
LAND	land_0070	15.52038,38.23116 15.16024,37.44405 15.30990,37.13422 15.09999,36.61999 14.33523,36.99663 13.82673,37.10453 12.43100,37.61295 12.57094,38.12638 13.74116,38.03497 14.76125,38.14387 15.52038,38.23116
LAND	land_0071	9.21001,41.20999 9.80997,40.50001 9.66952,39.17738 9.21482,39.24047 8.80694,38.90662 8.42830,39.17185 8.38825,40.37831 8.16000,40.95001 8.70999,40.89998 9.21001,41.20999
LAND	land_0072	140.97639,37.14207 140.59977,36.34398 140.77407,35.84288 140.25328,35.13811 138.97553,34.66760 137.21760,34.60629 135.79298,33.46480 135.12098,33.84907 135.07943,34.59654 133.34032,34.37594 132.15677,33.90493 130.98614,33.88576 132.00004,33.14999 131.33279,31.45035 130.68632,31.02958 130.20242,31.41824 130.44768,32.31947 129.81469,32.61031 129.40846,33.29606 130.35394,33.60415 130.87845,34.23274 131.88423,34.74971 132.61767,35.43339 134.60830,35.73162 135.67754,35.52713 136.72383,37.30498 137.39061,36.82739 138.85760,37.82749 139.42640,38.21596 140.05479,39.43881 139.88338,40.56331 140.30578,41.19501 141.36897,41.37856 141.91426,39.99162 141.88460,39.18086 140.95949,38.17400 140.97639,37.14207
LAND	land_0073	9.56002,42.15249 9.22975,41.38001 8.77572,41.58361 8.54421,42.25652 8.74601,42.62812 9.39000,43.00999 9.56002,42.15249
LAND	land_0074	143.91016,44.17410 144.61343,43.96088 145.32083,44.38473 145.54314,43.26209 144.05966,42.98836 143.18385,41.99522 141.61149,42.67879 141.06729,41.58459 139.95511,41.56956 139.81754,42.56376 140.31209,43.33327 141.38055,43.38882 141.67195,44.77213 141.96765,45.55148 143.14287,44.51036 143.91016,44.17410
LAND	land_0075	-63.66450,46.55001 -62.93930,46.41587 -62.01208,46.44314 -62.50391,46.03339 -62.87433,45.96818 -64.14280,46.39265 -64.39261,46.72747 -64.01486,47.03601 -63.66450,46.55001
LAND	land_0076	-61.80631,49.10506 -62.29318,49.08717 -63.58926,49.40069 -64.51912,49.87304 -64.17322,49.95718 -62.85829,49.70641 -61.83559,49.28855 -61.80631,49.10506
LAND	land_0077	-123.51000,48.51001 -124.01289,48.37085 -125.65501,48.82500 -125.95499,49.18000 -126.85000,49.53000 -127.02999,49.81500 -128.05934,49.99496 -128.44458,50.53914 -128.35841,50.77065 -127.30858,50.55257 -126.69500,50.40090 -125.75501,50.29502 -125.41500,49.95000 -124.92077,49.47528 -123.92251,49.06248 -123.51000,48.51001
LAND	land_0078	-56.13404,50.68701 -56.79588,49.81231 -56.14310,50.15012 -55.47149,49.93581 -55.82240,49.58713 -54.93514,49.31301 -54.47378,49.55669 -53.47655,49.24914 -53.78601,48.51678 -53.08613,48.68780 -52.95865,48.15716 -52.64810,47.53555 -53.06916,46.65550 -53.52146,46.61829 -54.17894,46.80707 -53.96187,47.62521 -54.24048,47.75228 -55.40077,46.88499 -55.99748,46.91972 -55.29122,47.38956 -56.25080,47.63255 -57.32523,47.57281 -59.26602,47.60335 -59.41949,47.89945 -58.79659,48.25153 -59.23163,48.52319 -58.39180,49.12558 -57.35869,50.71827 -56.73865,51.28744 -55.87098,51.63209 -55.40697,51.58827 -55.60022,51.31708 -56.13404,50.68701
LAND	land_0079	-132.71001,54.04001 -132.71001,54.04001 -132.71001,54.04001 -132.71001,54.04001 -131.74999,54.12000 -132.04948,52.98462 -131.17904,52.18043 -131.57783,52.18237 -132.18043,52.63971 -132.54999,53.10001 -133.05461,53.41147 -133.23966,53.85108 -133.18000,54.16998 -132.71001,54.04001
LAND	land_0080	143.64801,50.74760 144.65415,48.97639 143.17393,49.30655 142.55867,47.86158 143.53349,46.83673 143.50528,46.13791 142.74770,46.74077 142.09203,45.96675 141.90693,46.80593 142.01844,47.78013 141.90445,48.85919 142.13580,49.61516 142.17998,50.95234 141.59408,51.93543 141.68255,53.30197 142.60693,53.76214 142.20975,54.22548 142.65479,54.36588 142.91462,53.70458 143.26085,52.74076 143.23527,51.75666 143.64801,50.74760
LAND	land_0081	-6.78886,52.26012 -8.56162,51.66930 -9.97709,51.82046 -9.16628,52.86463 -9.68853,53.88136 -8.32799,54.66452 -7.57217,55.13162 -6.73385,55.17286 -5.66195,54.55460 -6.19789,53.86756 -6.03299,53.15316 -6.78886,52.26012
LAND	land_0082	12.69001,55.60999 12.08999,54.80002 11.04354,55.36486 10.90391,55.77996 12.37090,56.11141 12.69001,55.60999
LAND	land_0083	-153.00631,57.11584 -154.00509,56.73468 -154.51640,56.99275 -154.67099,57.46120 -153.76278,57.81658 -153.22873,57.96897 -152.56479,57.90143 -152.14115,57.59106 -153.00631,57.11584
LAND	land_0084	-3.00501,58.63500 -4.07383,57.55302 -3.05500,57.69002 -1.95928,57.68480 -2.21999,56.87002 -3.11900,55.97379 -2.08501,55.91000 -1.11499,54.62499 -0.43049,54.46438 0.18498,53.32501 0.46998,52.93000 1.68153,52.73952 1.55999,52.10000 1.05056,51.80676 1.44986,51.28943 0.55033,50.76574 -0.78752,50.77499 -2.49000,50.50002 -2.95627,50.69688 -3.61745,50.22836 -4.54251,50.34184 -5.24502,49.96000 -5.77657,50.15968 -4.30999,51.21000 -3.41485,51.42601 -4.98437,51.59347 -5.26730,51.99140 -4.22235,52.30136 -4.77001,52.84000 -4.58000,53.49500 -3.09208,53.40444 -2.94501,53.98500 -3.63001,54.61501 -4.84417,54.79097 -5.08253,55.06160 -4.71911,55.50847 -5.04798,55.78399 -5.58640,55.31115 -5.64500,56.27502 -6.14998,56.78501 -5.78683,57.81885 -5.01000,58.63001 -4.21150,58.55085 -3.00501,58.63500
LAND	land_0085	-165.57916,59.90999 -166.19277,59.75444 -166.84834,59.94141 -167.45528,60.21307 -166.46779,60.38417 -165.67443,60.29361 -165.57916,59.90999
LAND	land_0086	-79.26582,62.15868 -79.65752,61.63308 -80.09956,61.71810 -80.36215,62.01649 -80.31539,62.08557 -79.92939,62.38560 -79.52002,62.36371 -79.26582,62.15868
LAND	land_0087	-81.89825,62.71080 -83.06857,62.15922 -83.77462,62.18231 -83.99367,62.45280 -83.25048,62.91409 -81.87699,62.90458 -81.89825,62.71080
LAND	land_0088	-171.73166,63.78251 -171.11443,63.59219 -170.49111,63.69497 -169.68250,63.43112 -168.68944,63.29751 -168.77194,63.18860 -169.52944,62.97693 -170.29056,63.19444 -170.67139,63.37582 -171.55306,63.31779 -171.79111,63.40585 -171.73166,63.78251
LAND	land_0089	-85.16131,65.65729 -84.97576,65.21752 -84.46401,65.37177 -83.88263,65.10962 -82.78758,64.76669 -81.64201,64.45514 -81.55344,63.97961 -80.81736,64.05749 -80.10345,63.72598 -80.99102,63.41125 -82.54718,63.65172 -83.10880,64.10188 -84.10042,63.56971 -85.52340,63.05238 -85.86677,63.63725 -87.22198,63.54124 -86.35276,64.03583 -86.22489,64.82292 -85.88385,65.73878 -85.16131,65.65729
LAND	land_0090	-14.50869,66.45589 -14.73964,65.80875 -13.60973,65.12667 -14.90983,64.36408 -17.79444,63.67875 -18.65625,63.49638 -19.97275,63.64364 -22.76297,63.96018 -21.77848,64.40212 -23.95504,64.89113 -22.18440,65.08497 -22.22742,65.37859 -24.32618,65.61119 -23.65051,66.26252 -22.13492,66.41047 -20.57628,65.73211 -19.05684,66.27660 -17.79862,65.99385 -16.16782,66.52679 -14.50869,66.45589
LAND	land_0091	-75.86588,67.14886 -76.98687,67.09873 -77.23640,67.58809 -76.81166,68.14856 -75.89521,68.28721 -75.11450,68.01036 -75.10333,67.58202 -75.21597,67.44425 -75.86588,67.14886
LAND	land_0092	-175.01425,66.58435 -174.33983,66.33556 -174.57182,67.06219 -171.85731,66.91308 -169.89958,65.97724 -170.89107,65.54139 -172.53025,65.43791 -172.55500,64.46079 -172.95533,64.25269 -173.89184,64.28260 -174.65392,64.63125 -175.98353,64.92288 -176.20716,65.35667 -177.22266,65.52024 -178.35993,65.39052 -178.90332,65.74044 -178.68611,66.11211 -179.88377,65.87456 -179.43268,65.40411 -180.00000,64.97971 -180.00000,68.96364 -177.55000,68.20000 -174.92825,67.20589 -175.01425,66.58435
LAND	land_0093	-95.64768,69.10769 -96.26952,68.75704 -97.61740,69.06003 -98.43180,68.95070 -99.79740,69.40003 -98.91740,69.71003 -98.21826,70.14354 -97.15740,69.86003 -96.55740,69.68003 -96.25740,69.49003 -95.64768,69.10769
LAND	land_0094	180.00000,70.83220 178.90342,70.78114 178.72530,71.09880 180.00000,71.51571 180.00000,70.83220
LAND	land_0095	-178.69378,70.89302 -180.00000,70.83220 -180.00000,71.51571 -179.87187,71.55762 -179.02433,71.55553 -177.57794,71.26948 -177.66358,71.13277 -178.69378,70.89302
